city,city_lat,city_lng,population,tile_id,tile_lat,tile_lng,average_temperature,min_temperature,max_temperature,date
Springfield,42.1155,-72.5395,623401,140,42.11562138,-72.539256,13.9515,5.5327,20.6672,2024-04-16
Springfield,42.1155,-72.5395,623401,140,42.11562138,-72.539256,10.7921,5.0172,19.3156,2024-04-17
Springfield,42.1155,-72.5395,623401,140,42.11562138,-72.539256,7.6732,6.8336,8.7835,2024-04-18
Springfield,42.1155,-72.5395,623401,140,42.11562138,-72.539256,10.6891,6.3463,17.6909,2024-04-19
Springfield,42.1155,-72.5395,623401,140,42.11562138,-72.539256,10.1842,7.1581,17.2063,2024-04-20
Springfield,42.1155,-72.5395,623401,140,42.11562138,-72.539256,7.4298,2.579,12.0318,2024-04-21
Springfield,42.1155,-72.5395,623401,140,42.11562138,-72.539256,8.6315,2.6873,14.588,2024-04-22
Springfield,42.1155,-72.5395,623401,140,42.11562138,-72.539256,10.5049,0.8208,20.019,2024-04-23
Springfield,42.1155,-72.5395,623401,140,42.11562138,-72.539256,10.6513,5.0898,18.5636,2024-04-24
Springfield,42.1155,-72.5395,623401,140,42.11562138,-72.539256,8.089,0.1946,15.1928,2024-04-25
Springfield,42.1155,-72.5395,623401,140,42.11562138,-72.539256,11.4732,3.1517,19.8245,2024-04-27
Springfield,42.1155,-72.5395,623401,140,42.11562138,-72.539256,10.2771,1.0427,17.3111,2024-04-26
Springfield,42.1155,-72.5395,623401,140,42.11562138,-72.539256,19.9054,14.2354,25.7753,2024-04-29
Springfield,42.1155,-72.5395,623401,140,42.11562138,-72.539256,15.082,7.2891,22.0947,2024-04-28
Springfield,42.1155,-72.5395,623401,140,42.11562138,-72.539256,15.7001,12.9045,21.9311,2024-04-30
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,6.3064,2.358,12.4261,2024-04-01
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,6.1827,3.764,8.4689,2024-04-02
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,3.9407,2.6077,5.5742,2024-04-03
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,4.6604,2.4387,7.544,2024-04-04
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,5.6444,2.2923,10.1867,2024-04-05
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,7.2725,-0.2316,14.7219,2024-04-06
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,8.4232,1.6565,15.5258,2024-04-07
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,14.299,6.3162,21.9552,2024-04-08
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,12.4923,8.6166,19.7231,2024-04-09
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,13.3396,3.5101,19.8352,2024-04-10
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,9.7637,8.5295,12.7959,2024-04-11
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,9.6753,7.6389,13.1261,2024-04-12
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,10.7335,4.499,15.2517,2024-04-13
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,17.6542,9.6444,24.7127,2024-04-14
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,15.1925,7.208,22.8097,2024-04-15
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,15.9803,6.4725,22.8463,2024-04-16
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,14.2734,11.9181,20.9174,2024-04-17
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,10.9965,8.7693,14.8108,2024-04-18
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,8.3371,5.4785,11.0528,2024-04-19
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,4.2064,2.0189,6.9257,2024-04-20
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,6.9554,1.9563,11.6781,2024-04-21
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,12.2244,2.4498,18.3226,2024-04-22
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,13.1311,10.3856,17.2721,2024-04-23
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,6.4195,2.8194,12.8947,2024-04-24
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,8.5835,-0.2312,15.1881,2024-04-25
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,21.1961,12.0251,27.0007,2024-04-27
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,12.356,3.2413,18.8529,2024-04-26
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,18.3699,14.2218,25.2446,2024-04-28
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,17.185,11.6686,21.5045,2024-04-29
Grand Rapids,42.962,-85.6562,609314,132,42.96234085,-85.65634895,14.3697,8.3755,17.979,2024-04-30
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,13.7992,7.5207,19.7616,2024-04-01
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,16.7281,8.9491,23.9583,2024-04-02
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,16.7491,9.7955,25.6642,2024-04-03
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,13.3598,10.3374,17.7581,2024-04-04
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,10.2962,6.9543,14.7089,2024-04-05
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,11.8714,5.5659,18.1757,2024-04-06
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,12.5994,6.2516,19.3491,2024-04-07
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,14.5403,6.869,21.5105,2024-04-08
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,17.7745,8.5416,27.1769,2024-04-09
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,19.1699,10.4616,27.1127,2024-04-10
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,17.8879,10.7552,26.648,2024-04-11
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,14.3291,12.1449,16.4169,2024-04-12
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,13.9802,9.8596,19.2875,2024-04-13
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,11.8419,6.2264,16.061,2024-04-14
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,14.8073,8.4615,20.5668,2024-04-15
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,18.1197,9.4255,27.3633,2024-04-16
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,17.8861,10.3274,26.1234,2024-04-17
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,15.9609,13.1033,20.8353,2024-04-19
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,16.5448,10.9015,23.4603,2024-04-18
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,16.6369,12.9399,21.6696,2024-04-20
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,17.2172,12.0118,25.5051,2024-04-21
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,15.6034,13.5896,18.9712,2024-04-22
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,15.7708,13.3835,18.7248,2024-04-23
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,15.8633,12.552,19.9365,2024-04-24
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,15.2444,12.579,18.7624,2024-04-25
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,15.3008,10.594,19.3871,2024-04-26
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,16.2425,11.2084,21.1521,2024-04-27
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,17.0532,9.895,23.4574,2024-04-28
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,18.3315,10.8202,24.9064,2024-04-29
Mission Viejo,33.6095,-117.655,590249,88,33.60938454,-117.6547195,17.6606,12.5903,24.0385,2024-04-30
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,8.3909,1.3036,15.402,2024-04-01
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,6.324,2.9506,9.149,2024-04-02
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,4.4937,3.3674,6.0252,2024-04-03
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,2.5443,1.7352,3.7699,2024-04-04
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,4.3371,1.5405,6.7965,2024-04-05
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,5.6331,3.3915,8.9777,2024-04-06
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,7.9194,2.87,14.6357,2024-04-07
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,14.8903,3.3229,24.3808,2024-04-09
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,10.5707,0.1472,20.1377,2024-04-08
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,12.8277,11.6602,15.7565,2024-04-10
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,14.998,11.4984,20.2944,2024-04-12
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,13.775,10.1519,15.7395,2024-04-11
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,8.0079,6.9487,11.0222,2024-04-13
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,8.9139,4.6866,12.5491,2024-04-14
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,11.1903,5.8755,17.1389,2024-04-15
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,12.1497,3.6713,18.9552,2024-04-16
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,11.2258,3.3297,19.6112,2024-04-17
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,8.5148,7.8488,9.7834,2024-04-18
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,11.7279,6.4179,17.3358,2024-04-19
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,9.3811,5.8752,16.8384,2024-04-20
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,6.1743,1.1585,9.7575,2024-04-21
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,7.8253,2.6785,13.6868,2024-04-22
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,12.4654,0.2699,20.8017,2024-04-23
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,8.9886,3.9805,17.0278,2024-04-24
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,7.0851,-0.6551,13.6317,2024-04-25
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,9.4438,0.5578,16.5506,2024-04-26
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,12.1791,2.8524,19.6791,2024-04-27
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,16.9942,8.7361,24.1889,2024-04-28
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,14.6054,11.8079,18.8784,2024-04-29
Albany,42.6664,-73.7987,586383,92,42.66645939,-73.79895528,16.0633,10.359,23.8231,2024-04-30
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,21.7697,17.995,26.7296,2024-04-01
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,22.3491,19.8546,26.7205,2024-04-02
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,11.9045,8.2386,20.6803,2024-04-03
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,8.6625,6.0557,12.1196,2024-04-04
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,7.4194,4.7476,9.939,2024-04-05
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,10.2734,2.719,16.8076,2024-04-06
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,14.904,3.3126,22.466,2024-04-07
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,15.2143,11.0272,18.5175,2024-04-08
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,14.9241,12.6063,17.8047,2024-04-09
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,18.7152,13.7041,23.0745,2024-04-10
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,16.8213,12.9096,21.9349,2024-04-11
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,12.5701,10.2501,16.1768,2024-04-12
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,15.9953,6.8798,23.7831,2024-04-13
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,20.7168,8.2026,29.7318,2024-04-14
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,23.492,13.9922,30.7885,2024-04-15
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,23.6843,16.2225,29.7497,2024-04-16
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,20.0557,17.8212,23.911,2024-04-17
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,21.6936,18.2841,27.3307,2024-04-19
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,22.7807,15.0846,30.866,2024-04-18
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,17.4491,13.8495,22.0332,2024-04-20
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,12.6562,10.276,16.8756,2024-04-21
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,12.0598,3.809,19.0454,2024-04-22
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,16.1764,3.4128,23.7663,2024-04-23
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,18.3107,14.3854,22.9668,2024-04-24
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,17.6836,7.6278,24.5515,2024-04-25
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,15.7306,11.6641,17.8243,2024-04-26
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,20.7384,14.5201,26.848,2024-04-27
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,22.386,14.3363,29.1543,2024-04-28
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,22.1225,15.7859,28.045,2024-04-29
Knoxville,35.9692,-83.9496,586048,102,35.96923093,-83.94970375,20.1842,17.6699,23.3996,2024-04-30
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,18.8968,9.0187,28.0128,2024-04-02
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,16.1259,9.4619,22.0706,2024-04-01
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,20.0768,10.3785,30.5549,2024-04-03
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,11.6499,8.0221,15.7082,2024-04-04
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,9.1437,6.7715,15.3038,2024-04-05
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,11.0271,4.5437,16.9111,2024-04-06
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,12.1701,5.2889,18.5115,2024-04-07
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,13.8585,5.3387,20.813,2024-04-08
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,17.307,7.1702,25.5326,2024-04-09
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,20.308,8.2736,30.7045,2024-04-10
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,23.0627,10.6388,33.0304,2024-04-11
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,23.1188,13.9789,34.8421,2024-04-12
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,11.477,6.6689,15.0063,2024-04-14
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,12.5229,7.6887,23.1696,2024-04-13
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,14.5555,8.1504,19.488,2024-04-15
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,18.1173,8.5971,25.8908,2024-04-16
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,21.2503,11.8994,30.0223,2024-04-17
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,23.2289,13.8664,31.9192,2024-04-18
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,23.6259,15.1865,32.0011,2024-04-19
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,23.4642,14.0096,31.1297,2024-04-20
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,24.1746,14.2868,33.0097,2024-04-21
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,25.3774,15.2962,34.921,2024-04-22
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,19.4483,12.1014,26.7127,2024-04-23
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,18.6062,13.6938,23.7561,2024-04-25
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,17.745,11.1062,23.6026,2024-04-24
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,17.2792,13.7829,21.7222,2024-04-26
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,17.6778,10.6736,23.6011,2024-04-27
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,19.9335,12.205,26.1413,2024-04-29
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,19.6012,10.3908,26.9323,2024-04-28
Bakersfield,35.3529,-119.0359,579295,135,35.35282316,-119.0362683,20.3117,11.3706,26.8906,2024-04-30
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,5.9472,2.45,9.15,2024-04-01
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,8.5407,1.12,15.18,2024-04-02
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,12.4821,4.33,19.06,2024-04-03
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,6.0981,2.2,13.02,2024-04-05
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,14.6176,9.45,20.3,2024-04-04
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,2.9689,0.86,4.82,2024-04-06
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,3.9721,0.15,7.54,2024-04-07
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,5.4745,-0.82,10.57,2024-04-08
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,7.9028,0.64,12.83,2024-04-09
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,10.3439,3.6,15.74,2024-04-10
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,17.8926,8.34,25.04,2024-04-12
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,12.6044,4.19,19.67,2024-04-11
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,7.061,4.49,9.6799,2024-04-15
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,17.3995,10.82,23.34,2024-04-13
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,13.8676,9.03,20.15,2024-04-14
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,11.0506,5.23,15.76,2024-04-16
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,8.8693,3.66,13.38,2024-04-17
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,6.3528,0.0,11.42,2024-04-18
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,9.5926,1.71,14.82,2024-04-19
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,12.7523,5.9,18.8697,2024-04-20
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,16.0809,6.4114,23.24,2024-04-21
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,14.4586,7.74,20.04,2024-04-22
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,16.1616,8.7,22.07,2024-04-23
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,18.5218,11.8299,23.84,2024-04-24
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,13.038,10.01,18.78,2024-04-25
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,10.0328,8.0999,13.4811,2024-04-26
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,8.8561,7.38,11.3019,2024-04-27
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,10.4028,5.34,14.7717,2024-04-28
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,12.483,6.5,19.0,2024-04-29
Ogden,41.2278,-111.9682,578523,91,41.22763289,-111.967778,9.2142,2.49,13.94,2024-04-30
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,24.4339,20.6543,28.5358,2024-04-01
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,23.6318,20.86,29.9401,2024-04-02
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,17.6407,11.5542,22.6701,2024-04-03
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,17.612,7.8843,23.6987,2024-04-04
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,20.8342,13.01,28.3229,2024-04-05
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,20.0274,13.1486,27.1115,2024-04-06
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,22.8582,17.7314,27.8286,2024-04-07
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,24.4261,21.1768,28.4215,2024-04-09
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,22.1711,21.2426,25.5786,2024-04-08
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,21.3994,18.5714,23.2072,2024-04-10
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,19.104,16.0271,24.0061,2024-04-11
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,19.1465,10.9486,25.5386,2024-04-12
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,20.2071,11.88,27.8208,2024-04-13
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,21.6542,14.8786,28.5701,2024-04-14
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,24.7521,21.1229,29.6001,2024-04-16
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,23.0141,16.4486,28.9543,2024-04-15
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,24.6021,21.6011,28.8529,2024-04-17
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,25.126,21.5357,28.7886,2024-04-18
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,26.0614,20.84,31.4329,2024-04-19
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,23.131,18.6329,31.6261,2024-04-20
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,16.924,14.1271,21.6329,2024-04-21
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,16.1243,9.7031,21.6515,2024-04-22
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,19.0755,9.4757,25.6572,2024-04-23
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,22.484,14.8414,28.3758,2024-04-24
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,24.9134,19.5529,30.7629,2024-04-26
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,25.3681,22.4472,30.055,2024-04-27
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,25.3606,21.72,30.3901,2024-04-28
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,23.4803,16.0386,31.0186,2024-04-30
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,21.2584,18.8553,23.9486,2024-04-29
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,9.3685,6.2294,13.4961,2024-04-01
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,14.7299,7.6255,18.9161,2024-04-02
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,7.075,3.4071,15.5961,2024-04-03
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,4.8612,2.4766,7.2943,2024-04-04
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,3.7734,2.2833,5.2022,2024-04-05
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,6.6716,2.8206,11.905,2024-04-06
Baton Rouge,30.4418,-91.131,570308,161,30.44208579,-91.1306575,23.8656,17.5486,29.4172,2024-04-25
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,10.1762,-0.3211,16.4016,2024-04-07
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,15.5059,9.3856,22.8383,2024-04-08
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,14.661,13.0322,15.4738,2024-04-10
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,16.1964,8.7199,24.4271,2024-04-09
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,16.1538,14.3555,19.6366,2024-04-11
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,11.0889,5.2455,16.5694,2024-04-13
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,8.9279,7.4327,15.3761,2024-04-12
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,19.9961,7.5727,27.7478,2024-04-14
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,15.8277,11.2717,22.0261,2024-04-15
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,18.0547,6.2078,26.0338,2024-04-16
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,18.3123,15.1376,25.5714,2024-04-17
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,13.3476,11.0642,16.9098,2024-04-19
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,16.5863,12.7088,21.9227,2024-04-18
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,7.3968,5.6972,10.3039,2024-04-20
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,5.5314,3.3409,8.5655,2024-04-21
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,11.2519,6.5456,19.0632,2024-04-23
Akron,41.0798,-81.5219,565208,72,41.08009027,-81.5221655,9.7217,0.3022,16.5294,2024-04-22
